timestamp,source_ip,username,auth_method,service,status,message
2026-09-21 08:51:47,172.16.3.130,eve,2fa,sshd,SUCCESS,Kerberos TGT validated
2026-09-21 08:54:35,10.0.24.42,dev,ssh_key,sshd,SUCCESS,Accepted publickey for user
2026-09-21 08:58:12,10.0.21.103,alice,kerberos,vpn_gateway,SUCCESS,Access granted — session initiated
2026-09-21 09:00:09,10.0.5.156,olivia,2fa,vpn_gateway,SUCCESS,Login accepted via PAM
2026-09-21 09:01:25,10.0.48.27,yuki,ssh_key,web_portal,SUCCESS,Login accepted via PAM
2026-09-21 09:07:06,10.0.35.23,rachel,password,sshd,SUCCESS,Session opened for user
2026-09-21 09:08:46,10.0.5.12,dev,ssh_key,web_portal,SUCCESS,Kerberos TGT validated
2026-09-21 09:10:59,10.0.35.68,eve,ssh_key,sshd,SUCCESS,Kerberos TGT validated
2026-09-21 09:15:26,172.16.5.112,dev,password,rdp,SUCCESS,Authentication successful
2026-09-21 09:15:35,192.168.1.136,frank,password,sshd,SUCCESS,User authenticated successfully
2026-09-21 09:19:47,10.0.50.75,karen,password,sshd,SUCCESS,Access granted — session initiated
2026-09-21 09:30:16,10.0.5.12,yuki,ssh_key,api_server,FAILURE,Invalid credentials — access denied
2026-09-21 09:37:48,10.0.23.155,quinn,password,sshd,SUCCESS,Session opened for user
2026-09-21 09:37:50,10.0.46.81,rachel,ssh_key,rdp,SUCCESS,Authentication successful
2026-09-21 09:39:18,192.168.1.3,wendy,certificate,sshd,SUCCESS,Authentication successful
2026-09-21 09:47:06,10.0.41.44,zara,password,web_portal,SUCCESS,Access granted — session initiated
2026-09-21 09:55:57,10.0.30.98,frank,password,web_portal,SUCCESS,Kerberos TGT validated
2026-09-21 10:09:24,192.168.1.153,grace,password,api_server,SUCCESS,Access granted — session initiated
2026-09-21 10:11:16,10.0.24.57,chitra,password,vpn_gateway,SUCCESS,Login accepted via PAM
2026-09-21 10:11:31,10.0.17.207,wendy,password,vpn_gateway,SUCCESS,Authentication successful
2026-09-21 10:17:06,10.0.24.91,eve,password,web_portal,SUCCESS,Access granted — session initiated
2026-09-21 10:17:12,10.0.5.12,dev,2fa,sshd,SUCCESS,Access granted — session initiated
2026-09-21 10:22:35,10.0.24.57,quinn,kerberos,vpn_gateway,SUCCESS,Access granted — session initiated
2026-09-21 10:23:51,10.0.48.150,victor,2fa,web_portal,SUCCESS,Session opened for user
2026-09-21 10:25:20,10.0.6.219,jack,2fa,web_portal,SUCCESS,Session opened for user
2026-09-21 10:25:42,10.0.36.76,leo,certificate,web_portal,SUCCESS,Login accepted via PAM
2026-09-21 10:29:20,10.0.18.63,karen,kerberos,sshd,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 10:31:47,192.168.1.227,uma,password,web_portal,SUCCESS,Authentication successful
2026-09-21 10:33:52,10.0.28.230,tina,ssh_key,sshd,FAILURE,"Permission denied (publickey,password)"
2026-09-21 10:38:11,10.0.7.24,uma,password,vpn_gateway,SUCCESS,Accepted publickey for user
2026-09-21 10:39:03,10.0.6.219,tina,password,vpn_gateway,SUCCESS,Login accepted via PAM
2026-09-21 10:42:15,10.0.48.144,henry,ssh_key,web_portal,FAILURE,Failed password for invalid user
2026-09-21 10:42:27,10.0.6.56,diana,ssh_key,sshd,SUCCESS,Accepted publickey for user
2026-09-21 10:44:18,10.0.6.56,eve,2fa,api_server,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 10:44:23,10.0.30.98,eve,ssh_key,api_server,SUCCESS,Login accepted via PAM
2026-09-21 10:46:12,10.0.18.17,henry,password,sshd,SUCCESS,Access granted — session initiated
2026-09-21 10:51:47,10.0.18.63,dev,2fa,web_portal,SUCCESS,Login accepted via PAM
2026-09-21 10:53:58,10.0.43.59,charlie,password,web_portal,SUCCESS,Accepted publickey for user
2026-09-21 10:54:27,192.168.1.17,grace,password,rdp,SUCCESS,Accepted publickey for user
2026-09-21 10:58:03,172.16.2.223,wendy,kerberos,web_portal,SUCCESS,Authentication successful
2026-09-21 11:02:02,192.168.1.41,frank,2fa,vpn_gateway,SUCCESS,Session opened for user
2026-09-21 11:05:46,192.168.1.41,chitra,kerberos,api_server,SUCCESS,Session opened for user
2026-09-21 11:05:48,192.168.1.3,dev,password,web_portal,SUCCESS,Session opened for user
2026-09-21 11:10:01,10.0.16.42,leo,password,vpn_gateway,SUCCESS,User authenticated successfully
2026-09-21 11:11:35,10.0.14.234,tina,ssh_key,web_portal,SUCCESS,Accepted publickey for user
2026-09-21 11:19:45,10.0.45.140,maria,2fa,web_portal,SUCCESS,User authenticated successfully
2026-09-21 11:19:59,10.0.14.234,karen,ssh_key,sshd,FAILURE,Failed password for invalid user
2026-09-21 11:20:33,192.168.1.40,victor,password,web_portal,SUCCESS,Kerberos TGT validated
2026-09-21 11:21:43,192.168.1.193,tina,2fa,vpn_gateway,SUCCESS,Authentication successful
2026-09-21 11:22:50,172.16.6.196,charlie,2fa,web_portal,SUCCESS,Accepted publickey for user
2026-09-21 11:22:53,10.0.18.17,rachel,ssh_key,vpn_gateway,SUCCESS,Session opened for user
2026-09-21 11:23:27,10.0.18.254,chitra,ssh_key,sshd,FAILURE,Invalid credentials — access denied
2026-09-21 11:23:32,10.0.41.29,steve,ssh_key,sshd,SUCCESS,Accepted publickey for user
2026-09-21 11:26:44,10.0.15.36,yuki,password,web_portal,SUCCESS,User authenticated successfully
2026-09-21 11:29:42,10.0.38.103,xander,2fa,web_portal,SUCCESS,Kerberos TGT validated
2026-09-21 11:39:47,10.0.18.63,nathan,password,api_server,SUCCESS,Kerberos TGT validated
2026-09-21 11:40:47,10.0.18.117,henry,ssh_key,api_server,SUCCESS,User authenticated successfully
2026-09-21 11:42:01,10.0.14.234,peter,ssh_key,sshd,SUCCESS,Kerberos TGT validated
2026-09-21 11:42:50,172.16.6.196,arun,certificate,web_portal,SUCCESS,User authenticated successfully
2026-09-21 11:46:37,10.0.37.225,iris,kerberos,rdp,SUCCESS,Access granted — session initiated
2026-09-21 11:48:25,10.0.7.98,yuki,2fa,sshd,SUCCESS,User authenticated successfully
2026-09-21 11:50:43,10.0.14.168,karen,password,vpn_gateway,SUCCESS,Kerberos TGT validated
2026-09-21 11:54:40,10.0.23.217,quinn,2fa,sshd,SUCCESS,Session opened for user
2026-09-21 11:59:32,192.168.1.227,zara,password,sshd,FAILURE,Connection closed by authenticating user [preauth]
2026-09-21 12:05:25,10.0.18.117,leo,password,sshd,FAILURE,pam_unix(sshd:auth): authentication failure
2026-09-21 12:14:53,10.0.38.103,iris,password,vpn_gateway,SUCCESS,Authentication successful
2026-09-21 12:21:41,10.0.8.250,chitra,password,web_portal,SUCCESS,User authenticated successfully
2026-09-21 12:22:34,10.0.27.57,iris,ssh_key,web_portal,SUCCESS,Login accepted via PAM
2026-09-21 12:24:22,192.168.1.65,rachel,password,web_portal,SUCCESS,Accepted publickey for user
2026-09-21 12:26:59,10.0.36.57,arun,2fa,rdp,SUCCESS,Kerberos TGT validated
2026-09-21 12:32:21,192.168.1.161,bob,password,sshd,SUCCESS,Accepted publickey for user
2026-09-21 12:33:22,10.0.5.12,eve,2fa,web_portal,SUCCESS,Kerberos TGT validated
2026-09-21 12:34:44,10.0.14.234,zara,certificate,web_portal,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 12:35:04,10.0.18.180,quinn,password,sshd,SUCCESS,Login accepted via PAM
2026-09-21 12:35:52,10.0.41.159,olivia,password,sshd,SUCCESS,User authenticated successfully
2026-09-21 12:39:28,10.0.39.7,frank,password,sshd,SUCCESS,User authenticated successfully
2026-09-21 12:41:22,10.0.4.59,jack,password,rdp,SUCCESS,Kerberos TGT validated
2026-09-21 12:41:41,10.0.41.214,maria,password,sshd,SUCCESS,Access granted — session initiated
2026-09-21 12:41:48,172.16.6.29,leo,ssh_key,web_portal,SUCCESS,Access granted — session initiated
2026-09-21 12:43:37,10.0.18.117,wendy,password,api_server,SUCCESS,Login accepted via PAM
2026-09-21 12:43:43,192.168.1.13,chitra,2fa,web_portal,SUCCESS,Kerberos TGT validated
2026-09-21 12:43:47,10.0.32.24,henry,2fa,vpn_gateway,SUCCESS,Accepted publickey for user
2026-09-21 12:50:54,10.0.48.27,chitra,password,sshd,SUCCESS,Kerberos TGT validated
2026-09-21 12:55:28,10.0.39.7,steve,password,web_portal,SUCCESS,Authentication successful
2026-09-21 12:58:58,192.168.1.65,maria,password,api_server,SUCCESS,Session opened for user
2026-09-21 13:15:06,172.16.2.223,karen,ssh_key,rdp,SUCCESS,Authentication successful
2026-09-21 13:20:26,10.0.7.24,grace,2fa,sshd,SUCCESS,Login accepted via PAM
2026-09-21 13:29:14,10.0.10.68,alice,password,sshd,FAILURE,Invalid credentials — access denied
2026-09-21 13:31:55,172.16.3.130,henry,password,rdp,SUCCESS,Login accepted via PAM
2026-09-21 13:33:05,10.0.14.172,maria,password,sshd,SUCCESS,Session opened for user
2026-09-21 13:35:17,192.0.2.100,root,password,web_portal,FAILURE,pam_unix(sshd:auth): authentication failure
2026-09-21 13:35:42,192.0.2.100,guest,password,sshd,FAILURE,"Permission denied (publickey,password)"
2026-09-21 13:35:46,192.0.2.100,support,password,sshd,FAILURE,Connection closed by authenticating user [preauth]
2026-09-21 13:36:01,192.0.2.100,jane,password,rdp,FAILURE,Authentication failure; logname= uid=0 euid=0
2026-09-21 13:36:09,192.0.2.100,root,password,sshd,FAILURE,Invalid credentials — access denied
2026-09-21 13:36:12,192.0.2.100,support,password,rdp,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 13:36:28,192.0.2.100,user1,ssh_key,rdp,FAILURE,Invalid credentials — access denied
2026-09-21 13:36:36,192.0.2.100,guest,ssh_key,sshd,FAILURE,Connection closed by authenticating user [preauth]
2026-09-21 13:36:52,192.0.2.100,john,password,web_portal,FAILURE,error: maximum authentication attempts exceeded
2026-09-21 13:37:06,192.0.2.100,guest,password,rdp,FAILURE,Connection closed by authenticating user [preauth]
2026-09-21 13:37:37,192.0.2.100,support,password,rdp,FAILURE,Authentication failure; logname= uid=0 euid=0
2026-09-21 13:38:08,192.0.2.100,root,password,rdp,FAILURE,Invalid credentials — access denied
2026-09-21 13:38:11,192.0.2.100,user1,password,sshd,FAILURE,Invalid credentials — access denied
2026-09-21 13:38:32,192.0.2.100,guest,password,vpn_gateway,FAILURE,Failed password for invalid user
2026-09-21 13:38:47,192.0.2.100,jane,password,sshd,FAILURE,"Permission denied (publickey,password)"
2026-09-21 13:38:49,192.0.2.100,support,ssh_key,vpn_gateway,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 13:38:55,192.0.2.100,guest,password,web_portal,FAILURE,error: maximum authentication attempts exceeded
2026-09-21 13:39:00,192.0.2.100,admin,password,web_portal,FAILURE,pam_unix(sshd:auth): authentication failure
2026-09-21 13:39:10,192.0.2.100,john,password,vpn_gateway,FAILURE,pam_unix(sshd:auth): authentication failure
2026-09-21 13:39:12,192.0.2.100,support,password,web_portal,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 13:39:17,192.0.2.100,admin,password,vpn_gateway,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 13:39:27,192.0.2.100,john,password,web_portal,FAILURE,pam_unix(sshd:auth): authentication failure
2026-09-21 13:39:44,192.0.2.100,john,password,rdp,FAILURE,Failed password for invalid user
2026-09-21 13:39:49,192.0.2.100,user1,password,rdp,FAILURE,error: maximum authentication attempts exceeded
2026-09-21 13:42:01,192.168.1.153,charlie,ssh_key,rdp,SUCCESS,Login accepted via PAM
2026-09-21 13:44:14,10.0.16.42,jack,2fa,sshd,FAILURE,Authentication failure; logname= uid=0 euid=0
2026-09-21 13:59:53,192.168.1.203,leo,ssh_key,sshd,SUCCESS,Access granted — session initiated
2026-09-21 14:03:05,10.0.30.98,grace,password,web_portal,SUCCESS,Kerberos TGT validated
2026-09-21 14:03:20,192.168.1.17,diana,ssh_key,api_server,SUCCESS,User authenticated successfully
2026-09-21 14:04:33,10.0.21.103,chitra,certificate,api_server,SUCCESS,Kerberos TGT validated
2026-09-21 14:04:55,10.0.5.156,peter,certificate,sshd,FAILURE,error: maximum authentication attempts exceeded
2026-09-21 14:09:23,172.16.5.197,maria,kerberos,web_portal,SUCCESS,Session opened for user
2026-09-21 14:10:25,10.0.38.109,olivia,kerberos,vpn_gateway,FAILURE,pam_unix(sshd:auth): authentication failure
2026-09-21 14:10:59,10.0.8.250,bob,password,web_portal,FAILURE,Failed password for invalid user
2026-09-21 14:14:43,10.0.48.27,wendy,2fa,web_portal,SUCCESS,User authenticated successfully
2026-09-21 14:17:56,192.168.1.175,uma,ssh_key,api_server,FAILURE,pam_unix(sshd:auth): authentication failure
2026-09-21 14:20:09,172.16.9.196,jack,ssh_key,vpn_gateway,SUCCESS,User authenticated successfully
2026-09-21 14:21:36,10.0.8.250,bhaskar,kerberos,api_server,SUCCESS,Kerberos TGT validated
2026-09-21 14:22:49,10.0.37.225,jack,password,web_portal,SUCCESS,Login accepted via PAM
2026-09-21 14:27:20,10.0.3.207,arun,password,sshd,SUCCESS,Authentication successful
2026-09-21 14:28:22,172.16.3.139,iris,kerberos,sshd,SUCCESS,Session opened for user
2026-09-21 14:32:30,172.16.5.249,zara,certificate,vpn_gateway,SUCCESS,Login accepted via PAM
2026-09-21 14:36:13,192.168.1.249,olivia,password,web_portal,SUCCESS,Accepted publickey for user
2026-09-21 14:39:06,10.0.43.59,bhaskar,password,sshd,SUCCESS,Login accepted via PAM
2026-09-21 14:41:43,172.16.1.245,wendy,kerberos,web_portal,SUCCESS,Authentication successful
2026-09-21 14:41:54,10.0.36.57,iris,password,rdp,SUCCESS,User authenticated successfully
2026-09-21 14:44:58,10.0.48.150,uma,certificate,web_portal,SUCCESS,Session opened for user
2026-09-21 14:53:34,10.0.13.181,karen,password,rdp,SUCCESS,User authenticated successfully
2026-09-21 14:53:37,10.0.30.98,charlie,2fa,sshd,SUCCESS,User authenticated successfully
2026-09-21 14:56:29,10.0.44.166,rachel,2fa,api_server,SUCCESS,Accepted publickey for user
2026-09-21 14:57:02,192.168.1.249,karen,password,web_portal,FAILURE,pam_unix(sshd:auth): authentication failure
2026-09-21 14:57:38,10.0.41.214,rachel,password,api_server,SUCCESS,Access granted — session initiated
2026-09-21 15:04:55,10.0.14.234,bhaskar,certificate,sshd,SUCCESS,Kerberos TGT validated
2026-09-21 15:10:13,10.0.32.24,steve,2fa,sshd,SUCCESS,Kerberos TGT validated
2026-09-21 15:11:17,10.0.38.103,eve,password,sshd,SUCCESS,Session opened for user
2026-09-21 15:15:47,10.0.14.172,henry,password,sshd,SUCCESS,Kerberos TGT validated
2026-09-21 15:24:08,10.0.21.103,yuki,password,vpn_gateway,SUCCESS,Access granted — session initiated
2026-09-21 15:24:30,10.0.28.88,iris,ssh_key,web_portal,SUCCESS,Kerberos TGT validated
2026-09-21 15:27:44,10.0.14.168,nathan,password,web_portal,SUCCESS,Login accepted via PAM
2026-09-21 15:31:45,192.168.1.161,dev,password,sshd,SUCCESS,Authentication successful
2026-09-21 15:38:33,192.168.1.29,karen,kerberos,api_server,SUCCESS,Access granted — session initiated
2026-09-21 15:49:56,10.0.18.40,peter,2fa,web_portal,SUCCESS,Session opened for user
2026-09-21 15:51:42,10.0.44.190,arun,2fa,vpn_gateway,SUCCESS,Kerberos TGT validated
2026-09-21 15:52:22,192.168.1.3,chitra,kerberos,web_portal,SUCCESS,Login accepted via PAM
2026-09-21 15:53:40,172.16.2.223,zara,ssh_key,vpn_gateway,SUCCESS,Access granted — session initiated
2026-09-21 15:56:51,172.16.6.196,zara,ssh_key,sshd,SUCCESS,Authentication successful
2026-09-21 16:05:18,10.0.32.102,henry,2fa,sshd,SUCCESS,Access granted — session initiated
2026-09-21 16:09:39,10.0.37.225,jack,ssh_key,sshd,SUCCESS,Accepted publickey for user
2026-09-21 16:13:17,10.0.36.76,rachel,kerberos,web_portal,SUCCESS,Authentication successful
2026-09-21 16:23:47,172.16.2.223,steve,certificate,web_portal,SUCCESS,Authentication successful
2026-09-21 16:27:36,172.16.5.216,zara,ssh_key,sshd,SUCCESS,Authentication successful
2026-09-21 16:32:20,10.0.32.102,charlie,2fa,sshd,SUCCESS,Login accepted via PAM
2026-09-21 16:41:56,10.0.35.23,zara,password,vpn_gateway,SUCCESS,Kerberos TGT validated
2026-09-21 16:42:22,198.51.100.22,test,password,rdp,FAILURE,Connection closed by authenticating user [preauth]
2026-09-21 16:42:27,198.51.100.22,test,ssh_key,web_portal,FAILURE,Invalid credentials — access denied
2026-09-21 16:42:42,198.51.100.22,admin,password,rdp,FAILURE,Failed password for invalid user
2026-09-21 16:42:45,198.51.100.22,test,password,rdp,FAILURE,Authentication failure; logname= uid=0 euid=0
2026-09-21 16:42:49,198.51.100.22,test,password,sshd,FAILURE,Connection closed by authenticating user [preauth]
2026-09-21 16:42:50,198.51.100.22,admin,password,sshd,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 16:43:53,198.51.100.22,administrator,password,sshd,FAILURE,error: maximum authentication attempts exceeded
2026-09-21 16:44:10,198.51.100.22,admin,password,sshd,FAILURE,Failed password for invalid user
2026-09-21 16:44:12,198.51.100.22,administrator,password,vpn_gateway,FAILURE,error: maximum authentication attempts exceeded
2026-09-21 16:44:28,198.51.100.22,administrator,password,sshd,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 16:44:44,10.0.30.98,steve,kerberos,web_portal,SUCCESS,Accepted publickey for user
2026-09-21 16:44:49,198.51.100.22,test,password,rdp,FAILURE,Authentication failure; logname= uid=0 euid=0
2026-09-21 16:54:05,10.0.38.109,uma,password,sshd,SUCCESS,User authenticated successfully
2026-09-21 16:55:33,10.0.18.40,olivia,password,sshd,SUCCESS,Accepted publickey for user
2026-09-21 16:58:54,192.168.1.99,charlie,ssh_key,web_portal,SUCCESS,Authentication successful
2026-09-21 17:02:39,10.0.48.144,charlie,ssh_key,api_server,FAILURE,Failed password for invalid user
2026-09-21 17:02:40,10.0.15.36,maria,password,sshd,SUCCESS,Login accepted via PAM
2026-09-21 17:05:34,10.0.50.75,xander,password,sshd,SUCCESS,User authenticated successfully
2026-09-21 17:07:50,10.0.35.187,victor,password,vpn_gateway,FAILURE,pam_unix(sshd:auth): authentication failure
2026-09-21 17:08:33,198.51.100.22,test,password,sshd,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 17:09:04,10.0.49.87,peter,certificate,sshd,SUCCESS,Accepted publickey for user
2026-09-21 17:09:16,198.51.100.22,administrator,password,web_portal,FAILURE,"Permission denied (publickey,password)"
2026-09-21 17:09:17,198.51.100.22,administrator,password,sshd,FAILURE,Invalid credentials — access denied
2026-09-21 17:09:36,198.51.100.22,admin,password,sshd,FAILURE,Invalid credentials — access denied
2026-09-21 17:09:50,198.51.100.22,test,password,vpn_gateway,FAILURE,pam_unix(sshd:auth): authentication failure
2026-09-21 17:10:00,198.51.100.22,test,password,rdp,FAILURE,Invalid credentials — access denied
2026-09-21 17:10:12,198.51.100.22,administrator,password,sshd,FAILURE,Connection closed by authenticating user [preauth]
2026-09-21 17:10:12,198.51.100.22,admin,password,sshd,FAILURE,"Permission denied (publickey,password)"
2026-09-21 17:10:16,198.51.100.22,admin,password,rdp,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 17:10:25,198.51.100.22,admin,password,sshd,FAILURE,Failed password for invalid user
2026-09-21 17:10:37,198.51.100.22,test,password,sshd,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 17:10:44,198.51.100.22,administrator,password,web_portal,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 17:10:53,198.51.100.22,admin,password,vpn_gateway,FAILURE,error: maximum authentication attempts exceeded
2026-09-21 17:11:01,198.51.100.22,administrator,password,sshd,FAILURE,pam_unix(sshd:auth): authentication failure
2026-09-21 17:11:46,198.51.100.22,administrator,password,sshd,FAILURE,Invalid credentials — access denied
2026-09-21 17:11:53,198.51.100.22,administrator,password,sshd,FAILURE,error: maximum authentication attempts exceeded
2026-09-21 17:15:45,172.16.9.236,quinn,ssh_key,web_portal,SUCCESS,Authentication successful
2026-09-21 17:35:47,10.0.39.7,rachel,password,sshd,SUCCESS,Authentication successful
2026-09-21 18:05:07,10.0.13.181,arun,2fa,sshd,SUCCESS,Kerberos TGT validated
2026-09-21 18:12:16,10.0.11.179,bob,ssh_key,web_portal,SUCCESS,Accepted publickey for user
2026-09-21 18:34:18,10.0.3.8,uma,ssh_key,rdp,SUCCESS,Login accepted via PAM
2026-09-21 18:44:38,10.0.23.217,wendy,password,sshd,SUCCESS,Login accepted via PAM
2026-09-21 18:50:24,10.0.50.75,peter,2fa,vpn_gateway,SUCCESS,User authenticated successfully
2026-09-21 18:54:31,192.168.1.185,bob,password,web_portal,SUCCESS,Authentication successful
2026-09-21 19:12:04,10.0.15.130,steve,2fa,sshd,SUCCESS,Login accepted via PAM
2026-09-21 19:31:19,10.0.23.217,henry,ssh_key,api_server,SUCCESS,Login accepted via PAM
2026-09-21 19:47:23,10.0.45.140,maria,password,api_server,SUCCESS,Authentication successful
2026-09-21 19:49:09,192.168.1.221,olivia,password,sshd,SUCCESS,User authenticated successfully
2026-09-21 19:59:30,192.168.1.17,victor,2fa,sshd,SUCCESS,User authenticated successfully
2026-09-21 20:24:00,192.168.1.13,bob,password,web_portal,SUCCESS,Login accepted via PAM
2026-09-21 20:32:41,10.0.35.187,peter,2fa,web_portal,SUCCESS,Access granted — session initiated
2026-09-21 20:41:47,192.168.1.109,peter,password,vpn_gateway,SUCCESS,Accepted publickey for user
2026-09-21 20:43:55,172.16.3.130,dev,ssh_key,sshd,SUCCESS,Access granted — session initiated
2026-09-21 20:50:59,10.0.6.56,diana,ssh_key,rdp,SUCCESS,Kerberos TGT validated
2026-09-21 21:02:30,10.0.29.151,xander,ssh_key,web_portal,SUCCESS,Kerberos TGT validated
2026-09-21 21:06:45,10.0.10.68,rachel,certificate,rdp,SUCCESS,Authentication successful
2026-09-21 21:13:25,192.168.1.13,charlie,password,web_portal,SUCCESS,Access granted — session initiated
2026-09-21 21:34:59,10.0.14.168,iris,ssh_key,api_server,SUCCESS,Session opened for user
2026-09-21 21:48:40,10.0.14.172,wendy,password,sshd,SUCCESS,Authentication successful
2026-09-21 21:52:15,10.0.24.148,arun,ssh_key,rdp,SUCCESS,Kerberos TGT validated
2026-09-21 21:58:44,10.0.39.7,yuki,password,api_server,FAILURE,Invalid credentials — access denied
2026-09-21 22:18:16,192.168.1.193,olivia,password,sshd,SUCCESS,Login accepted via PAM
2026-09-21 22:32:17,10.0.29.151,eve,ssh_key,sshd,SUCCESS,Session opened for user
2026-09-21 22:57:58,10.0.28.88,olivia,password,vpn_gateway,SUCCESS,Access granted — session initiated
2026-09-21 23:52:48,10.0.21.103,uma,password,sshd,SUCCESS,Accepted publickey for user
2026-09-22 00:45:49,192.168.1.136,peter,ssh_key,rdp,SUCCESS,Kerberos TGT validated
2026-09-22 02:36:43,192.168.1.194,karen,kerberos,vpn_gateway,SUCCESS,Session opened for user
2026-09-22 02:42:25,10.0.18.40,nathan,2fa,sshd,SUCCESS,Kerberos TGT validated
2026-09-22 02:47:42,10.0.6.56,olivia,2fa,rdp,SUCCESS,Access granted — session initiated
2026-09-22 03:06:18,10.0.36.76,iris,2fa,vpn_gateway,SUCCESS,Session opened for user
2026-09-22 04:27:48,192.168.1.249,iris,kerberos,web_portal,SUCCESS,Kerberos TGT validated
2026-09-22 04:52:28,10.0.25.21,diana,kerberos,vpn_gateway,SUCCESS,Accepted publickey for user
2026-09-22 05:05:20,10.0.37.225,iris,password,vpn_gateway,SUCCESS,Kerberos TGT validated
2026-09-22 05:27:47,192.168.1.138,karen,password,sshd,FAILURE,Authentication failure; logname= uid=0 euid=0
2026-09-22 05:55:59,172.16.5.216,alice,ssh_key,web_portal,SUCCESS,Login accepted via PAM
2026-09-22 06:12:20,10.0.41.177,peter,password,vpn_gateway,SUCCESS,Session opened for user
2026-09-22 06:16:13,192.168.1.221,bob,password,vpn_gateway,SUCCESS,Accepted publickey for user
2026-09-22 06:20:29,10.0.15.130,chitra,password,sshd,SUCCESS,Access granted — session initiated
2026-09-22 06:24:38,172.16.4.40,olivia,password,web_portal,FAILURE,Failed password for invalid user
2026-09-22 06:25:11,10.0.7.24,arun,certificate,vpn_gateway,SUCCESS,Accepted publickey for user
2026-09-22 07:13:38,10.0.46.81,alice,kerberos,sshd,SUCCESS,Authentication successful
2026-09-22 07:14:56,192.168.1.249,tina,2fa,web_portal,SUCCESS,Accepted publickey for user
2026-09-22 07:18:28,192.168.1.30,grace,ssh_key,vpn_gateway,SUCCESS,Authentication successful
2026-09-22 07:24:09,10.0.18.254,frank,2fa,vpn_gateway,SUCCESS,Session opened for user
2026-09-22 07:26:42,192.168.1.175,maria,2fa,sshd,SUCCESS,Access granted — session initiated
2026-09-22 07:31:09,10.0.7.24,karen,password,sshd,SUCCESS,Accepted publickey for user
2026-09-22 07:52:25,10.0.41.44,charlie,ssh_key,web_portal,FAILURE,error: maximum authentication attempts exceeded
2026-09-22 07:52:51,192.168.1.249,dev,ssh_key,web_portal,SUCCESS,Accepted publickey for user
2026-09-22 08:10:21,10.0.18.17,rachel,certificate,sshd,SUCCESS,Session opened for user
2026-09-22 08:17:05,192.168.1.161,frank,password,vpn_gateway,SUCCESS,Access granted — session initiated
2026-09-22 08:17:49,10.0.15.222,diana,password,vpn_gateway,SUCCESS,Access granted — session initiated
2026-09-22 08:20:12,10.0.3.187,olivia,password,rdp,SUCCESS,Accepted publickey for user
2026-09-22 08:40:46,10.0.43.59,iris,2fa,sshd,SUCCESS,Accepted publickey for user
2026-09-22 08:42:00,10.0.3.8,henry,password,api_server,FAILURE,Connection closed by authenticating user [preauth]
2026-09-22 08:44:24,10.0.32.102,peter,password,vpn_gateway,SUCCESS,Kerberos TGT validated
2026-09-22 08:46:56,10.0.24.57,uma,2fa,rdp,SUCCESS,Accepted publickey for user
2026-09-22 09:00:18,10.0.3.8,xander,2fa,web_portal,SUCCESS,Kerberos TGT validated
2026-09-22 09:00:33,192.168.1.120,yuki,password,api_server,SUCCESS,Access granted — session initiated
2026-09-22 09:01:59,192.168.1.153,rachel,ssh_key,sshd,SUCCESS,Access granted — session initiated
2026-09-22 09:08:30,192.168.1.109,eve,2fa,vpn_gateway,SUCCESS,User authenticated successfully
2026-09-22 09:09:54,10.0.14.172,wendy,ssh_key,vpn_gateway,SUCCESS,Access granted — session initiated
2026-09-22 09:11:33,10.0.49.87,charlie,ssh_key,web_portal,SUCCESS,Authentication successful
2026-09-22 09:12:50,192.168.1.41,chitra,ssh_key,rdp,SUCCESS,User authenticated successfully
2026-09-22 09:17:07,10.0.3.187,rachel,2fa,web_portal,SUCCESS,Authentication successful
2026-09-22 09:18:21,172.16.3.139,karen,password,web_portal,FAILURE,Invalid credentials — access denied
2026-09-22 09:35:14,10.0.4.59,peter,certificate,vpn_gateway,SUCCESS,Kerberos TGT validated
2026-09-22 09:39:43,172.16.3.139,tina,password,sshd,SUCCESS,Login accepted via PAM
2026-09-22 09:41:17,192.168.1.136,uma,password,api_server,SUCCESS,Login accepted via PAM
2026-09-22 09:43:28,10.0.21.103,alice,2fa,rdp,FAILURE,Failed keyboard-interactive/pam for user
2026-09-22 09:54:07,192.168.1.98,olivia,2fa,vpn_gateway,FAILURE,"Permission denied (publickey,password)"
2026-09-22 10:01:07,10.0.18.208,dev,kerberos,rdp,SUCCESS,Authentication successful
2026-09-22 10:01:07,10.0.2.190,frank,password,vpn_gateway,SUCCESS,Authentication successful
2026-09-22 10:06:36,10.0.44.190,quinn,password,web_portal,SUCCESS,Login accepted via PAM
2026-09-22 10:06:55,192.168.1.161,bhaskar,password,api_server,SUCCESS,Session opened for user
